audio_path,reference,prediction,source,duration_seconds_x,speaker_id_x,cluster,split_x,audio_cluster,duration_seconds_y,speaker_id_y,split_y,transcript,sentence_cluster,sample_wer,sample_cer,reference_word_count,prediction_word_count,reference_char_count,prediction_char_count,words_per_second,chars_per_second,dominant_error,num_substitutions,num_deletions,num_insertions,num_word_edits,actual_duration_seconds,peak_amplitude,mean_abs_amplitude,rms_mean,rms_std,rms_mean_db,rms_p10_db,rms_p50_db,rms_p90_db,clipping_ratio,snr_proxy_db,dynamic_range_db,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,silence_ratio,non_silent_duration_seconds,leading_silence_ratio,trailing_silence_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,duration_bucket
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963979.mp3,acest lucru este vital în opinia mea,acest lucru este vital în opinia mea,common_voice,5.19,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,5.19,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,acest lucru este vital în opinia mea,1,0.0,0.0,7,7,36,36,1.3503086419753085,6.944444444444445,none,0,0,0,0,5.184,0.307364284992218,0.01613645814359188,0.02121545374393463,0.026583297178149223,-33.466953507143906,-99.42535068125326,-46.02654782681122,-24.07589125337079,0.0,75.34937814377943,75.34937814377943,2094.180765405097,1085.824055323879,1669.4168508516668,423.6488349473865,3827.860576923077,1750.3465180888397,0.20016526442307692,0.15557951935628192,0.4584615384615385,2.8073353846153846,0.19384615384615383,0.024615384615384615,-443.8252258300781,193.61260986328125,65.24600982666016,58.73729705810547,-15.881827354431152,28.205148696899414,8.228569984436035,27.900836944580078,0.2346133142709732,19.515911102294922,-5.412292957305908,17.82362174987793,-1.6474677324295044,14.209020614624023,1.213335633277893,11.694598197937012,-12.670841217041016,17.67316246032715,-15.29006290435791,17.852659225463867,-12.344880104064941,13.482240676879883,2.7560532093048096,9.257023811340332,-18.64090919494629,17.362804412841797,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963980.mp3,trebuie să le salvăm integritatea personală,trebuie să le salvăm integritatea personală,common_voice,5.862,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,5.862,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,trebuie să le salvăm integritatea personală,1,0.0,0.0,6,6,43,43,1.0245901639344261,7.342896174863388,none,0,0,0,0,5.856,0.9069249629974365,0.03722716495394707,0.05033234879374504,0.06798076629638672,-25.96305604957315,-95.5325064762952,-74.32920562546225,-16.306228224683142,0.0,79.22622632489646,79.22622632489646,2159.228868389735,993.0009815087149,1711.2177517513553,535.7338134308692,3989.1646798365123,1878.8643520478358,0.21158676771117166,0.13427906634553086,0.5258855585831063,2.77641416893733,0.32697547683923706,0.1989100817438692,-366.87994384765625,187.9561309814453,57.9365119934082,70.54806518554688,-18.123096466064453,33.42497634887695,5.511179447174072,21.895788192749023,1.2761048078536987,11.256834983825684,-2.5610506534576416,12.669224739074707,-3.7232067584991455,15.850386619567871,-3.4180338382720947,10.564004898071289,-10.930526733398438,14.647906303405762,-10.59035873413086,16.11844825744629,-16.322391510009766,18.709156036376953,3.653193235397339,7.911012649536133,-7.067717552185059,9.788686752319336,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963981.mp3,raportul privește supravegherea bugetară în zona euro,raportul privește supravegherea bugetară în zona euro,common_voice,5.67,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,5.67,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,raportul privește supravegherea bugetară în zona euro,1,0.0,0.0,7,7,53,53,1.2358757062146892,9.357344632768362,none,0,0,0,0,5.664,0.7748799324035645,0.04701806232333183,0.06305041164159775,0.06632023304700851,-24.006241473462453,-94.3009183153593,-27.220770381226448,-16.12887933656003,0.0,78.17199391731523,78.17199391731523,1759.2906447239782,957.6106124076686,1601.4926741411784,479.57979209448166,3175.7042253521126,1878.7347595257506,0.15196687940140846,0.1319282647492628,0.36338028169014086,3.6058140845070423,0.14929577464788732,0.16901408450704225,-315.7478332519531,186.1177215576172,83.48039245605469,61.7557258605957,-16.361820220947266,35.792423248291016,1.4901846647262573,25.21959686279297,9.273233413696289,17.192407608032227,-11.788324356079102,19.858144760131836,-0.17548570036888123,15.009599685668945,-0.5646716356277466,10.255411148071289,-11.394575119018555,13.713724136352539,-8.421079635620117,14.447514533996582,-12.030801773071289,13.538052558898926,4.067488193511963,11.900321006774902,-17.394922256469727,13.50579833984375,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963982.mp3,cred că acest lucru este destul de semnificativ,cred că acest lucru este destul desamnificativ,common_voice,4.902,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,4.902,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,cred că acest lucru este destul de semnificativ,1,0.25,0.0425531914893617,8,7,47,46,1.6339869281045751,9.59967320261438,substitution,1,1,0,2,4.896,0.8297809958457947,0.03724298253655434,0.05068137124180794,0.062160272151231766,-25.90303286602678,-97.35586346381007,-32.99194558974586,-16.82478705754237,0.0,80.53101234949963,80.53101234949963,2350.553231331047,1201.23690159866,1828.421876195778,475.0621411733597,4319.4218241042345,1858.6500757068757,0.22074447780944625,0.1463065395637775,0.4364820846905538,2.758983713355049,0.2247557003257329,0.21172638436482086,-358.3862609863281,203.0686492919922,55.251895904541016,59.36968231201172,-11.642518997192383,31.9525203704834,9.290200233459473,22.175764083862305,8.542340278625488,14.019062042236328,-8.985270500183105,19.609115600585938,-10.455782890319824,16.893024444580078,3.374493360519409,8.856109619140625,-15.122547149658203,16.296672821044922,-16.154664993286133,17.015342712402344,-12.092193603515625,12.683093070983887,-0.9886736869812012,8.874516487121582,-15.921477317810059,14.280973434448242,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963983.mp3,trebuie să fim foarte precauți în acest proces,trebuie să fim foarte precauți în acest proces,common_voice,4.782,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,4.782,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,trebuie să fim foarte precauți în acest proces,1,0.0,0.0,8,8,46,46,1.6750418760469012,9.631490787269682,none,0,0,0,0,4.776,0.8350748419761658,0.0357770211994648,0.04790308699011803,0.05916265770792961,-26.392729974057275,-95.35354964426557,-33.217954474676084,-17.9928067315178,0.0,77.36069204627034,77.36069204627034,2382.599014965827,1287.6547306423286,1633.1748329644145,456.10451803133526,3992.2920150501673,1803.4608946263231,0.24205032399665552,0.1726475334835512,0.38127090301003347,2.9550501672240803,0.24414715719063546,0.13043478260869565,-349.1416931152344,190.20077514648438,55.59471130371094,65.07781982421875,-21.148466110229492,39.10239028930664,7.0696120262146,21.576255798339844,2.42683744430542,16.689579010009766,-7.403196334838867,18.663820266723633,-13.273114204406738,19.446569442749023,-0.8287616968154907,12.924169540405273,-12.158902168273926,14.768118858337402,-9.781014442443848,13.359777450561523,-28.1903018951416,20.748863220214844,3.7088537216186523,10.796991348266602,-9.999592781066895,14.653055191040039,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554949.mp3,pentru mine personal acesta nu este consecvent,pentru mine personal acesta nu este consecvent,common_voice,7.134,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,7.134,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,pentru mine personal acesta nu este consecvent,0,0.0,0.0,7,7,46,46,0.9820426487093153,6.453423120089787,none,0,0,0,0,7.128,0.17961840331554413,0.006617120932787657,0.008634183555841446,0.010186734609305859,-41.27557445656076,-76.03526954758104,-52.07738134635715,-31.98410663063868,0.0,44.051157448735346,44.051157448735346,2059.1216697688687,1104.2337299215224,2001.0406235247565,382.66979346232324,4284.630745515695,1761.6679459199697,0.13594582048766815,0.14684719238918373,0.2825112107623318,5.114260089686099,0.053811659192825115,0.011210762331838564,-524.2113647460938,166.86158752441406,70.33281707763672,47.271793365478516,35.94649887084961,28.955768585205078,15.375082969665527,20.519508361816406,-1.525713562965393,20.602333068847656,10.230154991149902,14.269816398620605,-5.291285037994385,16.736337661743164,17.039066314697266,12.324679374694824,-0.6701966524124146,14.874913215637207,12.994922637939453,12.686654090881348,-0.6685343980789185,12.243185043334961,2.8951306343078613,8.143503189086914,-3.9658203125,9.582305908203125,long_>6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554950.mp3,un bănuț economisit este un bănuț câștigat,un bănuț economicit este un bănuț câștigat,common_voice,5.694,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,5.694,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,un bănuț economisit este un bănuț câștigat,1,0.14285714285714285,0.023809523809523808,7,7,42,42,1.230661040787623,7.383966244725738,substitution,1,0,0,1,5.688,0.3107250928878784,0.014355085790157318,0.01889706775546074,0.020207582041621208,-34.472111595285,-71.08210274725221,-39.726542150720825,-26.245587035069498,0.0,44.836512618871694,44.836512618871694,2278.5358176097675,1260.7538298615248,1979.8223896780132,496.30172504522227,4577.3349719101125,1798.2945986663658,0.17686479547050563,0.17297865183890612,0.3146067415730337,3.898516853932584,0.18258426966292135,0.10393258426966293,-437.93939208984375,142.44873046875,68.13507843017578,59.89108657836914,49.82881546020508,34.40095520019531,19.262922286987305,23.506643295288086,0.604470431804657,17.69410514831543,7.5325517654418945,12.71626091003418,-8.962672233581543,17.123395919799805,14.723291397094727,11.605520248413086,-8.963394165039062,18.30607032775879,11.579874992370605,11.632567405700684,-4.751886367797852,13.305212020874023,1.4942469596862793,7.121703147888184,-2.6555299758911133,7.988048553466797,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554951.mp3,stația de la penny market nu va fi funcțională pe durata lucrărilor,stația de la penny market nu va fi funcțională pe durata lucrărilor,common_voice,6.966,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,6.966,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,stația de la penny market nu va fi funcțională pe durata lucrărilor,0,0.0,0.0,12,12,67,67,1.7241379310344829,9.626436781609195,none,0,0,0,0,6.96,0.6697931289672852,0.061577387154102325,0.07971924543380737,0.07592884451150894,-21.96873641355157,-55.92599038162339,-23.654901086127133,-14.194970951409395,0.0,41.731018891273365,41.731018891273365,1953.653015459807,1175.983268952285,1928.951265464593,426.21402652601836,3863.800888761468,1968.0730687515743,0.14312464162844038,0.16033338105264525,0.15825688073394495,5.858532110091743,0.0871559633027523,0.0045871559633027525,-278.1640930175781,141.93740844726562,86.91341400146484,54.214332580566406,41.70988082885742,26.150249481201172,12.934236526489258,28.113624572753906,3.3754403591156006,12.695777893066406,4.443947792053223,12.633420944213867,-7.818920612335205,16.461767196655273,11.985199928283691,10.899150848388672,-7.208549976348877,13.48598575592041,20.555564880371094,12.665511131286621,-7.914350986480713,13.175992965698242,-2.065286159515381,10.093586921691895,-0.43702489137649536,9.702288627624512,long_>6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554952.mp3,nu trebuie să facem nicio greșeală aici,nu trebuie să facem nicio greșală aici,common_voice,4.758,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,0,test,0,4.758,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,nu trebuie să facem nicio greșeală aici,0,0.14285714285714285,0.02564102564102564,7,7,39,38,1.4730639730639732,8.207070707070708,substitution,1,0,0,1,4.752,0.803488552570343,0.06932004541158676,0.09061112999916077,0.0986604169011116,-20.856369070671423,-53.05269097930514,-33.95672467492613,-12.306586336340787,0.0,40.7461042562013,40.7461042562013,2512.931135782142,1344.327130080449,1995.9653710352402,454.30736427929276,4706.008808724832,1839.1512437464646,0.24318372483221476,0.22209520893749926,0.1912751677852349,3.8430604026845634,0.087248322147651,0.02348993288590604,-267.07977294921875,143.86373901367188,64.5112075805664,60.18489074707031,40.701393127441406,30.999141693115234,12.634174346923828,23.265029907226562,-3.4260780811309814,14.762454986572266,9.415216445922852,9.875768661499023,-11.411293029785156,16.63951873779297,16.603191375732422,13.569355964660645,-3.8902957439422607,9.780790328979492,19.4811954498291,12.938776969909668,-5.7274651527404785,9.97203540802002,0.3752285838127136,14.265674591064453,-1.9844872951507568,10.272014617919922,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554953.mp3,planificăm de asemenea să urmăm o abordare paralelă,planificăm de asemenea să urmăm o abordare paralelă,common_voice,6.558,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,6.558,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,planificăm de asemenea să urmăm o abordare paralelă,1,0.0,0.0,8,8,51,51,1.221001221001221,7.783882783882785,none,0,0,0,0,6.552,0.7429438233375549,0.0542459562420845,0.0691905990242958,0.08437558263540268,-23.199058188675885,-55.992310881324684,-28.453983739665418,-12.960105871087002,0.0,43.03220446654212,43.03220446654212,1805.3766220219359,1087.6683514432034,1769.8802048139894,546.7954598960664,3696.6463414634145,1992.8634243393838,0.10990377286585366,0.13335862516487637,0.3975609756097561,3.9471804878048777,0.13170731707317074,0.09268292682926829,-321.692138671875,162.92103576660156,89.76881408691406,64.94863891601562,20.605640411376953,30.859174728393555,15.648423194885254,23.89353370666504,4.98884391784668,22.37685203552246,6.408300399780273,17.355710983276367,-14.59501838684082,19.911907196044922,10.741630554199219,14.231380462646484,-3.2678513526916504,17.307697296142578,9.214012145996094,10.514039993286133,1.896425724029541,8.755218505859375,-0.8520196676254272,9.316488265991211,1.8988922834396362,10.492606163024902,long_>6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609792.mp3,aceasta este intenția mea în orice caz,această este intenția mea în orice caz,common_voice,3.822,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,0,test,0,3.822,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,aceasta este intenția mea în orice caz,1,0.14285714285714285,0.02631578947368421,7,7,38,38,1.8343815513626835,9.958071278825996,substitution,1,0,0,1,3.816,0.7521331310272217,0.04700136557221413,0.06477027386426926,0.07932029664516449,-23.772485332817617,-64.1016601230088,-33.63248104857292,-14.552022992804153,0.0,49.54963574201622,49.54963574201622,1557.4533831919416,717.4398242132836,1520.6057197377331,456.67982123800357,3126.1767782426778,1443.611317307988,0.11863804262552301,0.08086105131189553,0.41841004184100417,2.219347280334728,0.26359832635983266,0.11715481171548117,-319.18743896484375,163.4591064453125,97.60034942626953,60.79981231689453,1.4493305683135986,29.612918853759766,17.91053581237793,23.880142211914062,-2.200853109359741,18.8356876373291,-0.1007525697350502,12.466988563537598,-7.291675567626953,15.789582252502441,0.5358036160469055,13.147488594055176,-7.833580017089844,12.50516414642334,1.697745680809021,14.121079444885254,-0.1492493897676468,9.2748441696167,-0.12687037885189056,8.66658878326416,-6.499938488006592,7.6960649490356445,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609793.mp3,țăranii își cultivă în fiecare an de-ale gurii,feranii își cultiv în fiecare an de aleguri,common_voice,3.39,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,0,test,0,3.39,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,țăranii își cultivă în fiecare an de-ale gurii,1,0.5,0.13043478260869565,8,8,46,43,2.3640661938534278,13.59338061465721,substitution,4,0,0,4,3.384,0.9120098948478699,0.07599028199911118,0.0997626855969429,0.09498678892850876,-20.02063736456102,-64.41657375330738,-21.353288773313082,-12.840032692276973,0.0,51.57653962058752,51.57653962058752,1527.9419277568877,950.9337175987912,1398.700938127496,546.6462916625214,2939.784787735849,1744.1905258004003,0.1313015919811321,0.11878605436938132,0.33490566037735847,2.2506792452830187,0.1509433962264151,0.18396226415094338,-283.0003967285156,160.67807006835938,112.28489685058594,73.24697875976562,-0.5058695077896118,32.45927810668945,26.518951416015625,30.893667221069336,-3.13254714012146,17.945106506347656,-0.652542769908905,17.55698585510254,-10.676939010620117,13.65723705291748,-3.7385473251342773,15.050832748413086,-10.793429374694824,14.534530639648438,-2.8414697647094727,11.394571304321289,-1.4095933437347412,10.495232582092285,-4.970852375030518,8.720694541931152,-8.759197235107422,9.369754791259766,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609794.mp3,este o certitudine pentru toate serviciile noastre secrete,este o certitudine pentru toate servicile noastre secrete,common_voice,4.23,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,0,test,0,4.23,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,este o certitudine pentru toate serviciile noastre secrete,1,0.125,0.017241379310344827,8,8,58,57,1.8939393939393938,13.731060606060606,substitution,1,0,0,1,4.224,0.8265714645385742,0.0667867362499237,0.09327717870473862,0.08393428474664688,-20.60449196428563,-63.60583075237774,-21.45006707411515,-13.5832428526883,0.0,50.02258658829345,50.02258658829345,1419.1156708764656,783.8043156257261,1416.6524523428343,481.47919871601533,2838.060141509434,1476.6084709556476,0.11207989386792452,0.08845019228753649,0.24528301886792453,3.1879245283018873,0.13584905660377358,0.10943396226415095,-253.0528564453125,139.98272705078125,106.96578216552734,60.893272399902344,0.4956279397010803,24.63295555114746,39.03581237792969,31.097335815429688,9.365341186523438,16.786090850830078,-5.623274326324463,13.087573051452637,-22.20526885986328,17.501110076904297,-7.690420150756836,11.437124252319336,-10.599451065063477,11.957687377929688,-0.7425746917724609,11.760242462158203,-6.569475173950195,10.870767593383789,-6.523165702819824,9.290445327758789,-2.6672723293304443,8.784234046936035,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609795.mp3,cred că este un lucru evident,cred că este un lucru evident,common_voice,2.43,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,1,test,1,2.43,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,cred că este un lucru evident,1,0.0,0.0,6,6,29,29,2.4752475247524752,11.963696369636963,none,0,0,0,0,2.424,0.8190022110939026,0.050977837294340134,0.0687592625617981,0.08575218915939331,-23.253375794748933,-63.43280202578306,-33.30464128886068,-14.079456410554794,0.0,49.353344330023454,49.353344330023454,1595.200153670858,864.6861759346745,1499.6685250499438,511.968059504652,3153.1147203947367,1699.9937405470228,0.12891909950657895,0.09409516268150843,0.34868421052631576,1.5787894736842107,0.14473684210526316,0.19736842105263158,-311.972900390625,139.38475036621094,102.37252044677734,64.11741638183594,-0.3294775187969208,27.783294677734375,25.4819393157959,26.344663619995117,5.199904441833496,18.72024154663086,-1.1310313940048218,9.468660354614258,-22.470348358154297,19.750591278076172,-1.3575619459152222,12.797286987304688,-0.7915328741073608,11.586698532104492,-4.033631801605225,14.734107971191406,-5.767759799957275,11.598859786987305,-2.7733781337738037,9.72702693939209,-3.8254196643829346,9.320987701416016,short_<3s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609796.mp3,și-a făcut ucenicia în meserie chiar pe propriile picioare,și-a făcut o cenice anumiserie chiar pe propriile picioare,common_voice,4.182,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,1,test,1,4.182,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,și-a făcut ucenicia în meserie chiar pe propriile picioare,0,0.3333333333333333,0.1206896551724138,9,9,58,58,2.155172413793103,13.888888888888888,substitution,3,0,0,3,4.176,0.8069340586662292,0.06576749682426453,0.0909743458032608,0.08791352063417435,-20.821621174863214,-65.1656423346964,-23.829878604281717,-13.093505006496727,0.0,52.07213575778928,52.07213575778928,1489.725667158319,991.099455686509,1349.8699680405646,515.2863633041635,2848.938454198473,1693.725350065776,0.11722850071564886,0.09889585790584147,0.2595419847328244,3.0921526717557253,0.07251908396946564,0.14885496183206107,-278.1529846191406,145.2352752685547,108.19011688232422,70.3749771118164,-1.8054112195968628,27.191635131835938,41.90948486328125,38.47540283203125,1.03812575340271,21.31037712097168,-7.5826945304870605,13.83923053741455,-13.647281646728516,14.74441909790039,-8.136025428771973,13.287676811218262,-9.245996475219727,13.822242736816406,-4.4176435470581055,14.258650779724121,-6.404996871948242,11.255992889404297,-4.5557050704956055,9.637829780578613,-2.7326126098632812,7.281009197235107,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_39921892.mp3,europa se îndreaptă ca un somnambul spre dezastru,europa se îndreaptă ca un somnambuls predezastru,common_voice,4.327,cv_474d97a221ee5034ceade4d4530d6d4046f76f977f8da7dd664e176037269fb720887401227e8f3b9e49f4b609be5b9d2552e9fb8a5ade18917eb5478e925d2f,1,test,1,4.327,cv_474d97a221ee5034ceade4d4530d6d4046f76f977f8da7dd664e176037269fb720887401227e8f3b9e49f4b609be5b9d2552e9fb8a5ade18917eb5478e925d2f,test,europa se îndreaptă ca un somnambul spre dezastru,0,0.375,0.061224489795918366,8,7,49,48,1.8518518518518516,11.342592592592592,substitution,2,1,0,3,4.32,0.9811807870864868,0.12392192333936691,0.1669861376285553,0.15874990820884705,-15.546391607145061,-200.0,-16.602165471860722,-8.544414477939682,0.0,191.45558552438325,191.45558552438325,1371.159887069143,1408.6518832635068,1148.3445764487426,722.3527259843017,2290.9363468634688,2280.863025185405,0.12049195687269372,0.17146795228448022,0.3210332103321033,2.9331365313653137,0.1033210332103321,0.15498154981549817,-256.07379150390625,160.57626342773438,77.4765396118164,73.3115005493164,11.006131172180176,26.796342849731445,5.704403400421143,20.897235870361328,-26.254541397094727,22.512401580810547,-0.9119762778282166,13.54305648803711,-14.059476852416992,17.864368438720703,-9.065844535827637,12.924931526184082,-16.141841888427734,14.038294792175293,-0.6822664141654968,9.10911750793457,-14.532037734985352,13.780550003051758,-5.434482097625732,9.61803913116455,-5.2692670822143555,10.134243965148926,medium_3_6s
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_39921894.mp3,plăcerea ceamai bună e aceea pe care o dai,plăcerea cea mai bună e aceea pe carodai,common_voice,4.508,cv_474d97a221ee5034ceade4d4530d6d4046f76f977f8da7dd664e176037269fb720887401227e8f3b9e49f4b609be5b9d2552e9fb8a5ade18917eb5478e925d2f,0,test,0,4.508,cv_474d97a221ee5034ceade4d4530d6d4046f76f977f8da7dd664e176037269fb720887401227e8f3b9e49f4b609be5b9d2552e9fb8a5ade18917eb5478e925d2f,test,plăcerea ceamai bună e aceea pe care o dai,1,0.5555555555555556,0.09523809523809523,9,8,42,40,2.0,9.333333333333334,substitution,2,2,1,5,4.5,0.988549530506134,0.11065097898244858,0.15056250989437103,0.15454529225826263,-16.445663082349387,-200.0,-18.066591000638134,-8.367136208673767,0.0,191.6328637936022,191.6328637936022,1295.5782778698822,1120.1319960849696,1199.5262546736408,680.4621346206724,2406.831781914894,2018.773346414415,0.10766082114361702,0.12997141545432953,0.3617021276595745,2.872340425531915,0.09219858156028368,0.2198581560283688,-264.2740173339844,180.58718872070312,66.61369323730469,63.476287841796875,3.809683322906494,27.270971298217773,19.134849548339844,25.872596740722656,-30.55303955078125,27.90753746032715,-2.8413965702056885,10.842004776000977,-17.715476989746094,20.761085510253906,-10.323389053344727,12.622454643249512,-13.135408401489258,12.416021347045898,-2.8364551067352295,10.968966484069824,-13.629724502563477,11.658757209777832,-6.452306747436523,9.484951972961426,-8.057979583740234,9.193757057189941,medium_3_6s
